Company Name,Industry,Symbol,Series,ISIN Code
JM Financial Ltd.,FINANCIAL SERVICES,JMFINANCIL,EQ,INE780C01023
Oil India Ltd.,OIL & GAS,OIL,EQ,INE274J01014
PNC Infratech Ltd.,CONSTRUCTION,PNCINFRA,EQ,INE195J01029
MAS Financial Services Ltd.,FINANCIAL SERVICES,MASFIN,EQ,INE348L01012
Karnataka Bank Ltd.,FINANCIAL SERVICES,KTKBANK,EQ,INE614B01018
Adani Transmission Ltd.,POWER,ADANITRANS,EQ,INE931S01010
HeidelbergCement India Ltd.,CEMENT & CEMENT PRODUCTS,HEIDELBERG,EQ,INE578A01017
Prestige Estates Projects Ltd.,CONSTRUCTION,PRESTIGE,EQ,INE811K01011
Zensar Technolgies Ltd.,IT,ZENSARTECH,EQ,INE520A01027
Lemon Tree Hotels Ltd.,SERVICES,LEMONTREE,EQ,INE970X01018
Schaeffler India Ltd.,INDUSTRIAL MANUFACTURING,SCHAEFFLER,EQ,INE513A01014
Wockhardt Ltd.,PHARMA,WOCKPHARMA,EQ,INE049B01025
Procter & Gamble Hygiene & Health Care Ltd.,CONSUMER GOODS,PGHH,EQ,INE179A01014
EPL Ltd.,INDUSTRIAL MANUFACTURING,EPL,EQ,INE255A01020
HFCL Ltd.,TELECOM,HFCL,EQ,INE548A01028
CreditAccess Grameen Ltd.,FINANCIAL SERVICES,CREDITACC,EQ,INE741K01010
BEML Ltd.,INDUSTRIAL MANUFACTURING,BEML,EQ,INE258A01016
Canara Bank,FINANCIAL SERVICES,CANBK,EQ,INE476A01014
Vinati Organics Ltd.,CHEMICALS,VINATIORGA,EQ,INE410B01037
South Indian Bank Ltd.,FINANCIAL SERVICES,SOUTHBANK,EQ,INE683A01023
Kaveri Seed Company Ltd.,CONSUMER GOODS,KSCL,EQ,INE455I01029
Sumitomo Chemical India Ltd.,CHEMICALS,SUMICHEM,EQ,INE258G01013
CARE Ratings Ltd.,FINANCIAL SERVICES,CARERATING,EQ,INE752H01013
Suprajit Engineering Ltd.,AUTOMOBILE,SUPRAJIT,EQ,INE399C01030
Sun Pharma Advanced Research Company Ltd.,PHARMA,SPARC,EQ,INE232I01014
Minda Industries Ltd.,AUTOMOBILE,MINDAIND,EQ,INE405E01023
Godfrey Phillips India Ltd.,CONSUMER GOODS,GODFRYPHLP,EQ,INE260B01028
ICICI Securities Ltd.,FINANCIAL SERVICES,ISEC,EQ,INE763G01038
Cochin Shipyard Ltd.,INDUSTRIAL MANUFACTURING,COCHINSHIP,EQ,INE704P01017
Godrej Industries Ltd.,CONSUMER GOODS,GODREJIND,EQ,INE233A01035
Suzlon Energy Ltd.,INDUSTRIAL MANUFACTURING,SUZLON,BE,INE040H01021
PTC India Ltd.,POWER,PTC,EQ,INE877F01012
Phillips Carbon Black Ltd.,CHEMICALS,PHILIPCARB,EQ,INE602A01023
GHCL Ltd.,CHEMICALS,GHCL,EQ,INE539A01019
Tata Investment Corporation Ltd.,FINANCIAL SERVICES,TATAINVEST,EQ,INE672A01018
Capri Global Capital Ltd.,FINANCIAL SERVICES,CGCL,EQ,INE180C01026
V-Guard Industries Ltd.,CONSUMER GOODS,VGUARD,EQ,INE951I01027
The New India Assurance Company Ltd.,FINANCIAL SERVICES,NIACL,EQ,INE470Y01017
NMDC Ltd.,METALS,NMDC,EQ,INE584A01023
H.E.G. Ltd.,INDUSTRIAL MANUFACTURING,HEG,EQ,INE545A01016
Zydus Wellness Ltd.,CONSUMER GOODS,ZYDUSWELL,EQ,INE768C01010
AstraZenca Pharma India Ltd.,PHARMA,ASTRAZEN,EQ,INE203A01020
Indian Railway Catering And Tourism Corporation Ltd.,SERVICES,IRCTC,EQ,INE335Y01012
Dilip Buildcon Ltd.,CONSTRUCTION,DBL,EQ,INE917M01012
Lux Industries Ltd.,TEXTILES,LUXIND,EQ,INE150G01020
IIFL Finance Ltd.,FINANCIAL SERVICES,IIFL,EQ,INE530B01024
ICRA Ltd.,FINANCIAL SERVICES,ICRA,EQ,INE725G01011
ABB Power Products and Systems India Ltd.,INDUSTRIAL MANUFACTURING,POWERINDIA,EQ,INE07Y701011
Century Plyboards (India) Ltd.,CONSUMER GOODS,CENTURYPLY,EQ,INE348B01021
Mahindra Logistics Ltd.,SERVICES,MAHLOG,EQ,INE766P01016
NESCO Ltd.,SERVICES,NESCO,EQ,INE317F01035
Jindal Stainless (Hisar) Ltd.,METALS,JSLHISAR,EQ,INE455T01018
Trident Ltd.,TEXTILES,TRIDENT,EQ,INE064C01022
Abbott India Ltd.,PHARMA,ABBOTINDIA,EQ,INE358A01014
Caplin Point Laboratories Ltd.,PHARMA,CAPLIPOINT,EQ,INE475E01026
Jamna Auto Industries Ltd.,AUTOMOBILE,JAMNAAUTO,EQ,INE039C01032
WABCO India Ltd.,AUTOMOBILE,WABCOINDIA,EQ,INE342J01019
Sobha Ltd.,CONSTRUCTION,SOBHA,EQ,INE671H01015
Polycab India Ltd.,INDUSTRIAL MANUFACTURING,POLYCAB,EQ,INE455K01017
Shriram City Union Finance Ltd.,FINANCIAL SERVICES,SHRIRAMCIT,EQ,INE722A01011
Raymond Ltd.,TEXTILES,RAYMOND,EQ,INE301A01014
eClerx Services Ltd.,IT,ECLERX,EQ,INE738I01010
Gulf Oil Lubricants India Ltd.,OIL & GAS,GULFOILLUB,EQ,INE635Q01029
UFLEX Ltd.,INDUSTRIAL MANUFACTURING,UFLEX,EQ,INE516A01017
Solar Industries India Ltd.,CHEMICALS,SOLARINDS,EQ,INE343H01029
JSW Energy Ltd.,POWER,JSWENERGY,EQ,INE121E01018
Supreme Petrochem Ltd.,CHEMICALS,SUPPETRO,EQ,INE663A01017
Advanced Enzyme Tech Ltd.,CONSUMER GOODS,ADVENZYMES,EQ,INE837H01020
MOIL Ltd.,METALS,MOIL,EQ,INE490G01020
Bombay Burmah Trading Corporation Ltd.,CONSUMER GOODS,BBTC,EQ,INE050A01025
IIFL Wealth Management Ltd.,FINANCIAL SERVICES,IIFLWAM,EQ,INE466L01020
Polyplex Corporation Ltd.,INDUSTRIAL MANUFACTURING,POLYPLEX,EQ,INE633B01018
TTK Prestige Ltd.,CONSUMER GOODS,TTKPRESTIG,EQ,INE690A01010
Prism Johnson Ltd.,CEMENT & CEMENT PRODUCTS,PRSMJOHNSN,EQ,INE010A01011
TCI Express Ltd.,SERVICES,TCIEXP,EQ,INE586V01016
Bliss GVS Pharma Ltd.,PHARMA,BLISSGVS,EQ,INE416D01022
Bharat Rasayan Ltd.,FERTILISERS & PESTICIDES,BHARATRAS,EQ,INE838B01013
Ashoka Buildcon Ltd.,CONSTRUCTION,ASHOKA,EQ,INE442H01029
Gujarat Ambuja Exports Ltd.,CONSUMER GOODS,GAEL,EQ,INE036B01030
Oracle Financial Services Software Ltd.,IT,OFSS,EQ,INE881D01027
Jindal Stainless Ltd.,METALS,JSL,EQ,INE220G01021
Indoco Remedies Ltd.,PHARMA,INDOCO,EQ,INE873D01024
Praj Industries Ltd.,INDUSTRIAL MANUFACTURING,PRAJIND,EQ,INE074A01025
Dish TV India Ltd.,MEDIA & ENTERTAINMENT,DISHTV,EQ,INE836F01026
Shipping Corporation of India Ltd.,SERVICES,SCI,EQ,INE109A01011
Mishra Dhatu Nigam Ltd.,METALS,MIDHANI,EQ,INE099Z01011
Hindustan Copper Ltd.,METALS,HINDCOPPER,EQ,INE531E01026
Indian Bank,FINANCIAL SERVICES,INDIANB,EQ,INE562A01011
Motilal Oswal Financial Services Ltd.,FINANCIAL SERVICES,MOTILALOFS,EQ,INE338I01027
Chalet Hotels Ltd.,SERVICES,CHALET,EQ,INE427F01016
Akzo Nobel India Ltd.,CONSUMER GOODS,AKZOINDIA,EQ,INE133A01011
Dhanuka Agritech Ltd.,FERTILISERS & PESTICIDES,DHANUKA,EQ,INE435G01025
Orient Refractories Ltd.,INDUSTRIAL MANUFACTURING,ORIENTREF,EQ,INE743M01012
Swan Energy Ltd.,CONSTRUCTION,SWANENERGY,EQ,INE665A01038
La Opala RG Ltd.,CONSUMER GOODS,LAOPALA,EQ,INE059D01020
Greaves Cotton Ltd.,INDUSTRIAL MANUFACTURING,GREAVESCOT,EQ,INE224A01026
Bank of Baroda,FINANCIAL SERVICES,BANKBARODA,EQ,INE028A01039
JK Tyre & Industries Ltd.,AUTOMOBILE,JKTYRE,EQ,INE573A01042
Union Bank of India,FINANCIAL SERVICES,UNIONBANK,EQ,INE692A01016
Network18 Media & Investments Ltd.,MEDIA & ENTERTAINMENT,NETWORK18,EQ,INE870H01013
Dishman Carbogen Amcis Ltd.,PHARMA,DCAL,EQ,INE385W01011
Tata Coffee Ltd.,CONSUMER GOODS,TATACOFFEE,EQ,INE493A01027
Jindal Saw Ltd.,METALS,JINDALSAW,EQ,INE324A01024
Hindustan Zinc Ltd.,METALS,HINDZINC,EQ,INE267A01025
Sterling And Wilson Solar Ltd.,CONSTRUCTION,SWSOLAR,EQ,INE00M201021
Alembic Ltd.,PHARMA,ALEMBICLTD,EQ,INE426A01027
Mahindra Holidays & Resorts India Ltd.,SERVICES,MHRIL,EQ,INE998I01010
Swaraj Engines Ltd.,INDUSTRIAL MANUFACTURING,SWARAJENG,EQ,INE277A01016
Sheela Foam Ltd.,CONSUMER GOODS,SFL,EQ,INE916U01025
Orient Cement Ltd.,CEMENT & CEMENT PRODUCTS,ORIENTCEM,EQ,INE876N01018
Future Retail Ltd.,CONSUMER GOODS,FRETAIL,EQ,INE752P01024
IDBI Bank Ltd.,FINANCIAL SERVICES,IDBI,EQ,INE008A01015
IFB Industries Ltd.,CONSUMER GOODS,IFBIND,EQ,INE559A01017
TCNS Clothing Co. Ltd.,TEXTILES,TCNSBRANDS,EQ,INE778U01029
Ujjivan Small Finance Bank Ltd.,FINANCIAL SERVICES,UJJIVANSFB,EQ,INE551W01018
Varroc Engineering Ltd.,AUTOMOBILE,VARROC,EQ,INE665L01035
Star Cement Ltd.,CEMENT & CEMENT PRODUCTS,STARCEMENT,EQ,INE460H01021
Venky's (India) Ltd.,CONSUMER GOODS,VENKEYS,EQ,INE398A01010
Tata Steel BSL Ltd.,METALS,TATASTLBSL,EQ,INE824B01021
Huhtamaki India Ltd.,INDUSTRIAL MANUFACTURING,HUHTAMAKI,EQ,INE275B01026
Tasty Bite Eatables Ltd.,CONSUMER GOODS,TASTYBITE,EQ,INE488B01017
JK Paper Ltd.,PAPER,JKPAPER,EQ,INE789E01012
Future Consumer Ltd.,CONSUMER GOODS,FCONSUMER,EQ,INE220J01025
Nilkamal Ltd.,INDUSTRIAL MANUFACTURING,NILKAMAL,EQ,INE310A01015
UCO Bank,FINANCIAL SERVICES,UCOBANK,EQ,INE691A01018
Shoppers Stop Ltd.,CONSUMER GOODS,SHOPERSTOP,EQ,INE498B01024
Indian Overseas Bank ,FINANCIAL SERVICES,IOB,EQ,INE565A01014
Balmer Lawrie & Co. Ltd.,INDUSTRIAL MANUFACTURING,BALMLAWRIE,EQ,INE164A01016
Eris Lifesciences Ltd.,PHARMA,ERIS,EQ,INE406M01024
Bank of India,FINANCIAL SERVICES,BANKINDIA,EQ,INE084A01016
Navneet Education Ltd.,MEDIA & ENTERTAINMENT,NAVNETEDUL,EQ,INE060A01024
Godrej Agrovet Ltd.,CONSUMER GOODS,GODREJAGRO,EQ,INE850D01014
Bombay Dyeing & Manufacturing Co. Ltd.,CONSTRUCTION,BOMDYEING,EQ,INE032A01023
Heritage Foods Ltd.,CONSUMER GOODS,HERITGFOOD,EQ,INE978A01027
Rashtriya Chemicals & Fertilizers Ltd.,FERTILISERS & PESTICIDES,RCF,EQ,INE027A01015
Maharashtra Seamless Ltd.,METALS,MAHSEAMLES,EQ,INE271B01025
Symphony Ltd.,CONSUMER GOODS,SYMPHONY,EQ,INE225D01027
Punjab National Bank,FINANCIAL SERVICES,PNB,EQ,INE160A01022
Gujarat Alkalies & Chemicals Ltd.,CHEMICALS,GUJALKALI,EQ,INE186A01019
KSB Ltd.,INDUSTRIAL MANUFACTURING,KSB,EQ,INE999A01015
Central Bank of India,FINANCIAL SERVICES,CENTRALBK,EQ,INE483A01010
ESAB India Ltd.,INDUSTRIAL MANUFACTURING,ESABINDIA,EQ,INE284A01012
Garden Reach Shipbuilders & Engineers Ltd.,INDUSTRIAL MANUFACTURING,GRSE,EQ,INE382Z01011
GE Power India Ltd.,INDUSTRIAL MANUFACTURING,GEPIL,EQ,INE878A01011
CSB Bank Ltd.,FINANCIAL SERVICES,CSBBANK,EQ,INE679A01013
Bank of Maharashtra.,FINANCIAL SERVICES,MAHABANK,EQ,INE457A01014
Minda Corporation Ltd.,AUTOMOBILE,MINDACORP,EQ,INE842C01021
Rail Vikas Nigam Ltd.,CONSTRUCTION,RVNL,EQ,INE415G01027
Jammu & Kashmir Bank Ltd.,FINANCIAL SERVICES,J&KBANK,EQ,INE168A01041
Schneider Electric Infrastructure Ltd.,INDUSTRIAL MANUFACTURING,SCHNEIDER,EQ,INE839M01018
SJVN Ltd.,POWER,SJVN,EQ,INE002L01015
Tata Motors Ltd DVR,AUTOMOBILE,TATAMTRDVR,EQ,IN9155A01020
Ingersoll Rand (India) Ltd.,INDUSTRIAL MANUFACTURING,INGERRAND,EQ,INE177A01018
VRL Logistics Ltd.,SERVICES,VRLLOG,EQ,INE366I01010
TV Today Network Ltd.,MEDIA & ENTERTAINMENT,TVTODAY,EQ,INE038F01029
ITI Ltd.,TELECOM,ITI,EQ,INE248A01017
NLC India Ltd.,POWER,NLCINDIA,EQ,INE589A01014
General Insurance Corporation of India,FINANCIAL SERVICES,GICRE,EQ,INE481Y01014
JTEKT India Ltd.,AUTOMOBILE,JTEKTINDIA,EQ,INE643A01035
Himadri Speciality Chemical Ltd.,CHEMICALS,HSCL,EQ,INE019C01026
IRCON International Ltd.,CONSTRUCTION,IRCON,EQ,INE962Y01021
Jai Corp Ltd.,INDUSTRIAL MANUFACTURING,JAICORPLTD,EQ,INE070D01027
Chennai Petroleum Corporation Ltd.,OIL & GAS,CHENNPETRO,EQ,INE178A01016
National Fertilizers Ltd.,FERTILISERS & PESTICIDES,NFL,EQ,INE870D01012
Kolte-Patil Developers Ltd.,CONSTRUCTION,KOLTEPATIL,EQ,INE094I01018
D.B.Corp Ltd.,MEDIA & ENTERTAINMENT,DBCORP,EQ,INE950I01011
Jagran Prakashan Ltd.,MEDIA & ENTERTAINMENT,JAGRAN,EQ,INE199G01027
Gujarat Mineral Development Corporation Ltd.,METALS,GMDCLTD,EQ,INE131A01031
PSP Projects Ltd.,CONSTRUCTION,PSPPROJECT,EQ,INE488V01015
Omaxe Ltd.,CONSTRUCTION,OMAXE,EQ,INE800H01010
Hathway Cable & Datacom Ltd.,MEDIA & ENTERTAINMENT,HATHWAY,EQ,INE982F01036
Housing & Urban Development Corporation Ltd.,FINANCIAL SERVICES,HUDCO,EQ,INE031A01017
MMTC Ltd.,SERVICES,MMTC,EQ,INE123F01029
Mangalore Refinery & Petrochemicals Ltd.,OIL & GAS,MRPL,EQ,INE103A01014
