Company Name,Industry,Symbol,Series,ISIN Code
Sunflag Iron & Steel Company Ltd.,METALS,SUNFLAG,EQ,INE947A01014
Sunteck Realty Ltd.,CONSTRUCTION,SUNTECK,EQ,INE805D01034
Suprajit Engineering Ltd.,AUTOMOBILE,SUPRAJIT,EQ,INE399C01030
Supreme Industries Ltd.,INDUSTRIAL MANUFACTURING,SUPREMEIND,EQ,INE195A01028
Supreme Petrochem Ltd.,CHEMICALS,SUPPETRO,EQ,INE663A01017
Surya Roshni Ltd.,METALS,SURYAROSNI,EQ,INE335A01012
Suryoday Small Finance Bank Ltd.,FINANCIAL SERVICES,SURYODAY,EQ,INE428Q01011
Suven Pharmaceuticals Ltd.,PHARMA,SUVENPHAR,EQ,INE03QK01018
Suzlon Energy Ltd.,INDUSTRIAL MANUFACTURING,SUZLON,EQ,INE040H01021
Swan Energy Ltd.,TEXTILES,SWANENERGY,EQ,INE665A01038
Swaraj Engines Ltd.,INDUSTRIAL MANUFACTURING,SWARAJENG,EQ,INE277A01016
Symphony Ltd.,CONSUMER GOODS,SYMPHONY,EQ,INE225D01027
Syngene International Ltd.,HEALTHCARE SERVICES,SYNGENE,EQ,INE398R01022
TCI Express Ltd.,SERVICES,TCIEXP,EQ,INE586V01016
TCNS Clothing Co. Ltd.,TEXTILES,TCNSBRANDS,EQ,INE778U01029
TTK Prestige Ltd.,CONSUMER GOODS,TTKPRESTIG,EQ,INE690A01028
TV Today Network Ltd.,MEDIA ENTERTAINMENT & PUBLICATION,TVTODAY,EQ,INE038F01029
TV18 Broadcast Ltd.,MEDIA ENTERTAINMENT & PUBLICATION,TV18BRDCST,EQ,INE886H01027
TVS Motor Company Ltd.,AUTOMOBILE,TVSMOTOR,EQ,INE494B01023
TVS Srichakra Ltd.,AUTOMOBILE,TVSSRICHAK,EQ,INE421C01016
Take Solutions Ltd.,HEALTHCARE SERVICES,TAKE,EQ,INE142I01023
Tamil Nadu Newsprint & Papers Ltd.,PAPER AND JUTE,TNPL,EQ,INE107A01015
Tanla Platforms Ltd.,IT,TANLA,EQ,INE483C01032
Tasty Bite Eatables Ltd.,CONSUMER GOODS,TASTYBITE,EQ,INE488B01017
Tata Chemicals Ltd.,CHEMICALS,TATACHEM,EQ,INE092A01019
Tata Coffee Ltd.,CONSUMER GOODS,TATACOFFEE,EQ,INE493A01027
Tata Communications Ltd.,TELECOM,TATACOMM,EQ,INE151A01013
Tata Consultancy Services Ltd.,IT,TCS,EQ,INE467B01029
Tata Consumer Products Ltd.,CONSUMER GOODS,TATACONSUM,EQ,INE192A01025
Tata Elxsi Ltd.,IT,TATAELXSI,EQ,INE670A01012
Tata Investment Corporation Ltd.,FINANCIAL SERVICES,TATAINVEST,EQ,INE672A01018
Tata Metaliks Ltd.,METALS,TATAMETALI,EQ,INE056C01010
Tata Motors Ltd DVR,AUTOMOBILE,TATAMTRDVR,EQ,IN9155A01020
Tata Motors Ltd.,AUTOMOBILE,TATAMOTORS,EQ,INE155A01022
Tata Power Co. Ltd.,POWER,TATAPOWER,EQ,INE245A01021
Tata Steel Long Products Ltd.,METALS,TATASTLLP,EQ,INE674A01014
Tata Steel Ltd.,METALS,TATASTEEL,EQ,INE081A01012
Tata Teleservices (Maharashtra) Ltd.,TELECOM,TTML,BE,INE517B01013
Teamlease Services Ltd.,SERVICES,TEAMLEASE,EQ,INE985S01024
Tech Mahindra Ltd.,IT,TECHM,EQ,INE669C01036
Techno Electric & Engineering Company Ltd.,CONSTRUCTION,TECHNOE,EQ,INE285K01026
Tejas Networks Ltd.,TELECOM,TEJASNET,EQ,INE010J01012
The New India Assurance Company Ltd.,FINANCIAL SERVICES,NIACL,EQ,INE470Y01017
The Ramco Cements Ltd.,CEMENT & CEMENT PRODUCTS,RAMCOCEM,EQ,INE331A01037
Thermax Ltd.,INDUSTRIAL MANUFACTURING,THERMAX,EQ,INE152A01029
Thirumalai Chemicals Ltd.,CHEMICALS,TIRUMALCHM,EQ,INE338A01024
Thomas Cook (India) Ltd.,CONSUMER SERVICES,THOMASCOOK,EQ,INE332A01027
Thyrocare Technologies Ltd.,HEALTHCARE SERVICES,THYROCARE,EQ,INE594H01019
Tide Water Oil (India) Ltd.,OIL & GAS,TIDEWATER,EQ,INE484C01030
Time Technoplast Ltd.,INDUSTRIAL MANUFACTURING,TIMETECHNO,EQ,INE508G01029
Timken India Ltd.,INDUSTRIAL MANUFACTURING,TIMKEN,EQ,INE325A01013
Tinplate Company of India Ltd.,INDUSTRIAL MANUFACTURING,TINPLATE,EQ,INE422C01014
Titan Company Ltd.,CONSUMER GOODS,TITAN,EQ,INE280A01028
Torrent Pharmaceuticals Ltd.,PHARMA,TORNTPHARM,EQ,INE685A01028
Torrent Power Ltd.,POWER,TORNTPOWER,EQ,INE813H01021
Transport Corporation of India Ltd.,SERVICES,TCI,EQ,INE688A01022
Trent Ltd.,CONSUMER SERVICES,TRENT,EQ,INE849A01020
Trident Ltd.,TEXTILES,TRIDENT,BE,INE064C01022
Triveni Engineering & Industries Ltd.,CONSUMER GOODS,TRIVENI,EQ,INE256C01024
Triveni Turbine Ltd.,INDUSTRIAL MANUFACTURING,TRITURBINE,EQ,INE152M01016
Tube Investments of India Ltd.,AUTOMOBILE,TIINDIA,EQ,INE974X01010
UCO Bank,FINANCIAL SERVICES,UCOBANK,EQ,INE691A01018
UFLEX Ltd.,INDUSTRIAL MANUFACTURING,UFLEX,EQ,INE516A01017
UPL Ltd.,FERTILISERS & PESTICIDES,UPL,EQ,INE628A01036
UTI Asset Management Company Ltd.,FINANCIAL SERVICES,UTIAMC,EQ,INE094J01016
Ujjivan Financial Services Ltd.,FINANCIAL SERVICES,UJJIVAN,EQ,INE334L01012
Ujjivan Small Finance Bank Ltd.,FINANCIAL SERVICES,UJJIVANSFB,EQ,INE551W01018
UltraTech Cement Ltd.,CEMENT & CEMENT PRODUCTS,ULTRACEMCO,EQ,INE481G01011
Unichem Laboratories Ltd.,PHARMA,UNICHEMLAB,EQ,INE351A01035
Union Bank of India,FINANCIAL SERVICES,UNIONBANK,EQ,INE692A01016
United Breweries Ltd.,CONSUMER GOODS,UBL,EQ,INE686F01025
United Spirits Ltd.,CONSUMER GOODS,MCDOWELL-N,EQ,INE854D01024
Usha Martin Ltd.,METALS,USHAMART,EQ,INE228A01035
V-Guard Industries Ltd.,CONSUMER GOODS,VGUARD,EQ,INE951I01027
V-Mart Retail Ltd.,CONSUMER SERVICES,VMART,EQ,INE665J01013
V.I.P. Industries Ltd.,CONSUMER GOODS,VIPIND,EQ,INE054A01027
V.S.T Tillers Tractors Ltd.,AUTOMOBILE,VSTTILLERS,EQ,INE764D01017
VRL Logistics Ltd.,SERVICES,VRLLOG,EQ,INE366I01010
VST Industries Ltd.,CONSUMER GOODS,VSTIND,EQ,INE710A01016
Va Tech Wabag Ltd.,UTILITIES,WABAG,EQ,INE956G01038
Vaibhav Global Ltd.,CONSUMER SERVICES,VAIBHAVGBL,EQ,INE884A01027
Vakrangee Ltd.,IT,VAKRANGEE,EQ,INE051B01021
Valiant Organics Ltd.,CHEMICALS,VALIANTORG,EQ,INE565V01010
Vardhman Textiles Ltd.,TEXTILES,VTL,EQ,INE825A01012
Varroc Engineering Ltd.,AUTOMOBILE,VARROC,EQ,INE665L01035
Varun Beverages Ltd.,CONSUMER GOODS,VBL,EQ,INE200M01013
Vedanta Ltd.,METALS,VEDL,EQ,INE205A01025
Venky's (India) Ltd.,CONSUMER GOODS,VENKEYS,EQ,INE398A01010
Vesuvius India Ltd.,INDUSTRIAL MANUFACTURING,VESUVIUS,EQ,INE386A01015
Vinati Organics Ltd.,CHEMICALS,VINATIORGA,EQ,INE410B01037
Vindhya Telelinks Ltd.,TELECOM,VINDHYATEL,EQ,INE707A01012
Vodafone Idea Ltd.,TELECOM,IDEA,EQ,INE669E01016
Voltamp Transformers Ltd,INDUSTRIAL MANUFACTURING,VOLTAMP,EQ,INE540H01012
Voltas Ltd.,CONSUMER GOODS,VOLTAS,EQ,INE226A01021
WABCO India Ltd.,AUTOMOBILE,WABCOINDIA,EQ,INE342J01019
Welspun Corp Ltd.,METALS,WELCORP,EQ,INE191B01025
Welspun Enterprises Ltd.,CONSTRUCTION,WELENT,EQ,INE625G01013
Welspun India Ltd.,TEXTILES,WELSPUNIND,EQ,INE192B01031
West Coast Paper Mills Ltd.,PAPER AND JUTE,WSTCSTPAPR,EQ,INE976A01021
Westlife Development Ltd.,CONSUMER SERVICES,WESTLIFE,EQ,INE274F01020
Wheels India Ltd.,AUTOMOBILE,WHEELS,EQ,INE715A01015
Whirlpool of India Ltd.,CONSUMER GOODS,WHIRLPOOL,EQ,INE716A01013
Wipro Ltd.,IT,WIPRO,EQ,INE075A01022
Wockhardt Ltd.,PHARMA,WOCKPHARMA,EQ,INE049B01025
Wonderla Holidays Ltd.,CONSUMER SERVICES,WONDERLA,EQ,INE066O01014
Yes Bank Ltd.,FINANCIAL SERVICES,YESBANK,EQ,INE528G01035
Zee Entertainment Enterprises Ltd.,MEDIA ENTERTAINMENT & PUBLICATION,ZEEL,EQ,INE256A01028
Zensar Technolgies Ltd.,IT,ZENSARTECH,EQ,INE520A01027
Zydus Wellness Ltd.,CONSUMER GOODS,ZYDUSWELL,EQ,INE768C01010
eClerx Services Ltd.,IT,ECLERX,EQ,INE738I01010
